Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Nucleus: Area µm^2	Nucleus: Length µm	Nucleus: Circularity	Nucleus: Solidity	Nucleus: Max diameter µm	Nucleus: Min diameter µm	Cell: Area µm^2	Cell: Length µm	Cell: Circularity	Cell: Solidity	Cell: Max diameter µm	Cell: Min diameter µm	Nucleus/Cell area ratio	Hematoxylin: Nucleus: Mean	Hematoxylin: Nucleus: Median	Hematoxylin: Nucleus: Min	Hematoxylin: Nucleus: Max	Hematoxylin: Nucleus: Std.Dev.	Hematoxylin: Cytoplasm: Mean	Hematoxylin: Cytoplasm: Median	Hematoxylin: Cytoplasm: Min	Hematoxylin: Cytoplasm: Max	Hematoxylin: Cytoplasm: Std.Dev.	Hematoxylin: Membrane: Mean	Hematoxylin: Membrane: Median	Hematoxylin: Membrane: Min	Hematoxylin: Membrane: Max	Hematoxylin: Membrane: Std.Dev.	Hematoxylin: Cell: Mean	Hematoxylin: Cell: Median	Hematoxylin: Cell: Min	Hematoxylin: Cell: Max	Hematoxylin: Cell: Std.Dev.	Eosin: Nucleus: Mean	Eosin: Nucleus: Median	Eosin: Nucleus: Min	Eosin: Nucleus: Max	Eosin: Nucleus: Std.Dev.	Eosin: Cytoplasm: Mean	Eosin: Cytoplasm: Median	Eosin: Cytoplasm: Min	Eosin: Cytoplasm: Max	Eosin: Cytoplasm: Std.Dev.	Eosin: Membrane: Mean	Eosin: Membrane: Median	Eosin: Membrane: Min	Eosin: Membrane: Max	Eosin: Membrane: Std.Dev.	Eosin: Cell: Mean	Eosin: Cell: Median	Eosin: Cell: Min	Eosin: Cell: Max	Eosin: Cell: Std.Dev.
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	858.04	1141.7	0.6506	16.4602	15.3173	0.8816	1	5.7241	3.7864	36.4714	22.6869	0.8905	1	8.366	5.614	0.4513	1.0005	0.8944	0.0617	2.6492	0.5322	0.401	0.3666	-0.0954	1.9609	0.3062	0.3177	0.2997	-0.0954	0.9791	0.2176	0.6633	0.5091	-0.0954	2.6492	0.5141	0.5549	0.4891	-0.9349	2.5554	0.5862	0.4949	0.5014	-0.5224	0.8275	0.2021	0.4975	0.496	0.0273	0.802	0.1505	0.5212	0.4996	-0.9349	2.5554	0.4156
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1065.5	1142.7	0.7373	25.5344	19.6438	0.8315	0.9943	7.2836	5.2721	45.4377	25.4491	0.8816	0.9899	9.0775	7.2764	0.562	0.0073	0.0038	-0.0036	0.0496	0.0115	0.0003	0	-0.0049	0.0114	0.0022	-0	0	-0.0049	0.007	0.0021	0.0042	0	-0.0049	0.0496	0.0094	0.001	0.0026	-0.0252	0.0255	0.0094	-0	0	-0.0091	0.0107	0.0024	0.001	0	-0.0032	0.0107	0.0029	0.0006	0	-0.0252	0.0255	0.0072
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1084	1142.9	0.5583	15.6627	14.9197	0.8842	1	5.5745	3.6172	35.2308	22.3762	0.8842	1	8.3595	5.426	0.4446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	697.69	1144.6	0.6367	39.9192	28.8158	0.6041	0.9807	12.7556	3.6745	76.1508	37.9274	0.6652	0.9884	15.7897	5.5113	0.5242	0.6938	0.6908	0.0025	2.0957	0.385	0.1745	0.0995	-0.1132	1.1179	0.2386	0.1192	-0.0008	-0.1132	1.418	0.3188	0.4478	0.3752	-0.1132	2.0957	0.4148	0.4451	0.4451	-0.7435	1.8731	0.3099	0.3497	0.356	0.0802	0.7535	0.123	0.3506	0.327	0.0802	1.6854	0.2204	0.3999	0.3831	-0.7435	1.8731	0.2446
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	864.13	1143.4	0.8321	35.8273	22.1511	0.9176	1	8.1958	5.8028	71.2414	32.0961	0.869	0.981	12.092	8.3093	0.5029	1.0911	1.0543	0.0873	4.503	0.4984	0.4168	0.3527	-0.1582	1.4132	0.3136	0.3391	0.3278	-0.1334	0.8268	0.2085	0.7622	0.7757	-0.1582	4.503	0.5373	0.4578	0.4254	-2.2209	2.4801	0.5121	0.3897	0.3931	-0.0335	0.7785	0.139	0.3778	0.3808	-0.0335	0.7735	0.1479	0.4246	0.4037	-2.2209	2.4801	0.38
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	917.13	1145.6	0.5167	34.1702	23.2766	0.7925	1	9.3829	4.4433	74.7316	34.3104	0.7977	1	13.6417	6.6626	0.4572	1.1376	1.0394	0.113	3.8299	0.6214	0.4813	0.2873	-0.1535	2.3663	0.5124	0.3246	0.1715	-0.0412	1.9258	0.4349	0.7818	0.6671	-0.1535	3.8299	0.6521	-0.3302	-0.3053	-2.1878	0.7728	0.4914	-0.0755	0	-1.4591	0.9104	0.373	-0.0608	0	-1.1042	0.5596	0.3079	-0.1921	-0.0886	-2.1878	0.9104	0.4489
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	823.14	1147	0.7524	26.3452	19.9214	0.8342	1	7.8912	4.4239	59.2708	29.8792	0.8343	1	11.8342	6.6369	0.4445	0.781	0.77	-0.1512	3.1909	0.4705	0.1555	0.0507	-0.0629	0.964	0.2152	0.079	0.0292	-0.0204	0.5515	0.1252	0.4321	0.3253	-0.1512	3.1909	0.469	0.4067	0.2809	-0.3534	2.6737	0.4967	0.0752	0.0335	-0.2313	0.3634	0.1067	0.0483	0.0227	-0.0897	0.2344	0.0721	0.2218	0.1319	-0.3534	2.6737	0.3769
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	650.69	1147.3	0.5897	31.1082	20.5483	0.9258	1	7.4426	5.6661	68.1863	30.6126	0.9143	1	11.164	8.2848	0.4562	0.8702	0.8496	0.2247	1.8917	0.3128	0.6317	0.5922	0.127	1.79	0.346	0.4639	0.3549	0.2049	1.1853	0.2386	0.7378	0.7065	0.127	1.8917	0.3517	0.4293	0.4313	-0.0296	0.9903	0.174	0.4589	0.4266	0.121	2.0355	0.2235	0.4429	0.4022	0.2043	1.8084	0.2176	0.4457	0.4274	-0.0296	2.0355	0.2032
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	617.32	1147.5	0.6756	30.7583	22.3486	0.7739	1	9.3919	4.3253	69.1979	33.5205	0.7739	1	14.0857	6.4881	0.4445	0.7151	0.6817	0.2499	1.4612	0.2322	0.364	0.3178	-0.0269	1	0.2232	0.2306	0.2191	-0.0269	0.4767	0.1212	0.5218	0.5298	-0.0269	1.4612	0.2865	0.3928	0.3747	0.0293	1.1162	0.1743	0.2076	0.2012	-0.1232	0.5536	0.0992	0.1929	0.1903	-0.0216	0.4139	0.0899	0.2908	0.2616	-0.1232	1.1162	0.1659
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1100.6	1147.6	0.5417	11.8486	14.6795	0.691	0.8735	5.0736	3.7875	23.909	20.1302	0.7414	0.9235	6.9738	5.5331	0.4956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	714.74	1149.4	0.5044	14.0992	16.6405	0.6398	0.9342	6.394	3.1446	28.5291	23.0559	0.6744	0.9432	8.8501	4.7177	0.4943	1.4764	0.9154	0.1593	4.5952	1.2568	0.3441	0.1428	-0.041	2.6288	0.5253	0.3681	0.1429	-0.041	3.7375	0.6964	0.8856	0.3848	-0.041	4.5952	1.1017	0.1954	0.3626	-1.9455	2.1632	0.6895	0.1472	0.1366	-1.0788	0.7336	0.2613	0.1482	0.1134	-0.3686	0.6846	0.2105	0.1702	0.2014	-1.9455	2.1632	0.511
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1044.1	1148.5	0.5636	16.8638	15.4216	0.8911	0.9963	5.341	4.5654	31.0371	21.2092	0.867	0.9912	7.7501	5.9586	0.5432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1095.3	1148.4	0.6646	23.0508	17.728	0.9217	1	6.3028	4.9278	44.2608	25.1769	0.8775	0.9756	8.6287	7.3328	0.5208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	857.89	1149.9	0.7244	21.0128	16.8605	0.9289	1	6.0656	4.7659	46.3074	25.0101	0.9303	1	9.0971	7.0829	0.4538	1.2201	1.1408	0.116	4.6364	0.784	0.5741	0.542	0.1809	1.386	0.2305	0.5201	0.4876	0.2322	1.2623	0.2195	0.8655	0.6925	0.116	4.6364	0.6391	0.4765	0.3746	-2.3628	2.4694	0.6861	0.3632	0.3649	-0.0253	0.6205	0.1124	0.3483	0.3499	-0.0253	0.6205	0.1229	0.4143	0.3696	-2.3628	2.4694	0.4702
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	866.87	1150.1	0.7309	21.1779	16.8263	0.94	1	5.8653	4.9307	45.353	24.9195	0.9178	0.9924	8.7807	6.9564	0.467	1.2134	1.1961	0.0716	2.8811	0.4297	0.6951	0.5738	0.1585	3.0001	0.4372	0.6112	0.4841	0.1585	1.8561	0.3996	0.9427	0.8697	0.0716	3.0001	0.5044	0.6297	0.5119	-0.4764	2.4509	0.4974	0.3842	0.377	-0.5005	1.6062	0.2286	0.4173	0.3931	-0.0349	1.6062	0.2506	0.5015	0.4024	-0.5005	2.4509	0.3997
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1023.6	1151.5	0.6464	15.7779	14.6125	0.9286	1	5.0196	4.2825	35.1826	21.734	0.936	1	7.514	6.4192	0.4484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1031.8	1152.1	0.6955	14.5955	14.3442	0.8914	1	5.014	4.2065	27.1517	19.7875	0.8714	1	7.0369	5.4428	0.5374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	641.53	1151.5	0.6472	20.3819	17.4528	0.8409	1	6.8433	3.7929	43.0469	25.3352	0.8428	1	9.724	5.6917	0.4735	0.9678	0.9505	0.1835	2.1272	0.359	0.4316	0.3108	0.1143	1.0642	0.2638	0.3995	0.2892	0.1143	1.0642	0.2597	0.6857	0.6634	0.1143	2.1272	0.4114	0.561	0.4454	0.0629	1.9897	0.3472	0.3121	0.3004	0.1199	0.6272	0.1052	0.2814	0.2725	0.1199	0.5604	0.1015	0.4301	0.3558	0.0629	1.9897	0.2795
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	747.82	1152	0.8529	59.5102	28.1557	0.9433	1	9.9149	7.7239	133.9084	42.2361	0.9433	1	14.876	11.5858	0.4444	1.0053	0.9823	0.1849	4.3088	0.5751	0.1569	0.1198	-0.1154	0.8014	0.1793	0.0391	0.0074	-0.1013	0.2545	0.0817	0.5319	0.3358	-0.1154	4.3088	0.5845	0.4448	0.4488	-1.6218	2.0311	0.3914	0.3019	0.2805	-0.0422	1.2428	0.2028	0.2041	0.2065	-0.0076	0.6831	0.1806	0.3651	0.3642	-1.6218	2.0311	0.3091
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	718.63	1153.3	0.5411	20.3576	19.536	0.6703	1	8.6426	3.2539	45.006	29.097	0.668	1	12.9492	4.8808	0.4523	1.0046	1.0159	0.1951	3.6106	0.6305	0.4439	0.3472	-0.0411	1.549	0.3717	0.3162	0.2382	-0.0411	1.549	0.3202	0.7019	0.5451	-0.0411	3.6106	0.5783	0.5199	0.3811	-1.7201	2.3951	0.7607	0.2281	0.2588	-0.1223	0.6211	0.1745	0.1865	0.1944	-0.1205	0.4334	0.1494	0.3624	0.2918	-1.7201	2.3951	0.5497
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	646.47	1155.4	0.7111	23.4465	17.8449	0.9252	1	6.239	5.1068	49.1128	26.1299	0.9039	1	9.2605	7.1585	0.4776	0.7125	0.6914	0.3652	1.2119	0.1962	0.4051	0.3622	0.1453	1.0198	0.1767	0.3728	0.2957	0.1453	1.0198	0.1894	0.5557	0.5206	0.1453	1.2119	0.2416	0.3351	0.3231	0.0254	0.7761	0.1414	0.3494	0.3446	0.1419	0.6046	0.0857	0.3648	0.3658	0.1869	0.6046	0.0889	0.3424	0.3383	0.0254	0.7761	0.1163
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	702.44	1155.2	0.6378	44.8316	30.3096	0.6132	0.964	13.2165	4.169	103.0862	44.7512	0.6468	1	19.1424	6.2535	0.4349	1.1774	1.0455	-0.1005	4.1537	0.8745	0.3351	0.173	-0.1435	2.6519	0.4729	0.1209	0.0725	-0.1435	0.8381	0.1999	0.6993	0.4508	-0.1435	4.1537	0.7942	0.3737	0.358	-2.0046	2.5034	0.6139	0.3287	0.3226	-1.0059	1.887	0.2588	0.3451	0.338	0.0134	0.7709	0.171	0.3482	0.341	-2.0046	2.5034	0.4482
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	854.49	1155.9	0.7107	16.6573	15.0657	0.9222	1	5.4011	4.1793	34.4404	21.5751	0.9298	1	7.5458	6.2589	0.4838	1.2232	1.1995	0.2389	2.6622	0.3895	0.5257	0.462	0.1364	1.8151	0.3089	0.4392	0.3878	0.1364	1.4894	0.2741	0.8569	0.8245	0.1364	2.6622	0.4934	0.5212	0.4096	-0.7897	2.4256	0.5212	0.4009	0.4032	-0.0958	0.7945	0.1415	0.3994	0.3902	0.0995	0.6	0.1106	0.458	0.4077	-0.7897	2.4256	0.3769
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	975.43	1157.7	1	1416.0253	146.455	0.8296	0.9542	51.8022	38.703	1734.8667	165.1117	0.7997	0.9397	57.6336	42.4033	0.8162	0.0115	0	-0.0137	4.9598	0.1681	0.0001	0	-0.0036	0.0389	0.0018	0.0004	0	-0.0036	0.0389	0.0036	0.0094	0	-0.0137	4.9598	0.152	-0.0072	0	-3.5954	0.0476	0.1103	-0	0	-0.0196	0.008	0.0011	-0.0002	0	-0.0196	0.008	0.002	-0.0059	0	-3.5954	0.0476	0.0998
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	806.39	1157.2	0.6751	22.7871	18.2242	0.8622	1	6.9839	4.1897	51.2803	27.338	0.8622	1	10.4757	6.2847	0.4444	0.8164	0.7717	-0.0909	2.0899	0.4086	0.2722	0.2072	-0.1084	1.1927	0.2759	0.1553	0.1415	-0.1084	0.625	0.1654	0.52	0.4548	-0.1084	2.0899	0.4367	0.49	0.4436	-0.1036	1.3512	0.27	0.3513	0.3366	-0.0094	0.9636	0.1903	0.3302	0.3012	-0.0094	0.7341	0.1802	0.4145	0.386	-0.1036	1.3512	0.2397
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	863.28	1157.2	0.8051	23.5237	17.7868	0.9344	1	5.9625	5.2328	49.7644	25.8121	0.9386	1	8.6673	7.818	0.4727	1.1848	1.1607	0.3799	2.7407	0.3857	0.6264	0.5458	0.1414	2.3379	0.3555	0.4889	0.4695	0.1414	1.2753	0.1942	0.8915	0.8133	0.1414	2.7407	0.4631	0.477	0.437	-0.4664	1.9298	0.4074	0.3686	0.3792	-0.1203	0.8559	0.1578	0.3663	0.377	0.0975	0.6404	0.1138	0.4201	0.404	-0.4664	1.9298	0.3071
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	623.99	1158.8	0.6664	27.8054	20.2726	0.8502	1	8.2216	4.7933	60.4821	30.262	0.8299	0.995	12.3334	6.8095	0.4597	0.6953	0.7066	0.1079	2.0452	0.2321	0.3586	0.3864	-0.0205	1.109	0.2082	0.3366	0.3353	0.0999	0.6806	0.1543	0.5137	0.5206	-0.0205	2.0452	0.2762	0.3006	0.279	-0.1149	1.8309	0.1861	0.2198	0.2343	-0.0509	0.4062	0.0887	0.223	0.2307	0.0335	0.4062	0.0884	0.257	0.2551	-0.1149	1.8309	0.1474
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1090.8	1159.1	0.555	12.6042	16.0227	0.617	0.8231	5.3293	4.2811	26.9892	21.9858	0.7016	0.8991	7.4771	5.7213	0.467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1096.3	1160	0.5698	22.7864	18.0526	0.8786	1	6.8632	4.3221	42.48	24.9447	0.8579	0.9706	8.5907	6.4874	0.5365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1071.6	1160.1	0.6945	21.1303	16.8401	0.9363	1	5.8979	4.9021	47.5349	25.2576	0.9364	1	8.8449	7.3531	0.4445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	641.14	1161.2	0.6695	23.7968	18.8275	0.8436	1	7.4201	4.0995	52.3461	27.6493	0.8604	1	10.829	6.1493	0.4545	0.8187	0.7392	0.4008	3.4313	0.4427	0.3708	0.3102	0.0561	1.2892	0.2196	0.278	0.2453	0.0561	0.8634	0.1638	0.5765	0.5096	0.0561	3.4313	0.4069	0.4162	0.3926	-0.7844	1.2968	0.2755	0.3246	0.3278	0.0138	0.6424	0.1177	0.316	0.3278	0.1024	0.6234	0.1312	0.3667	0.3387	-0.7844	1.2968	0.2103
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	857.55	1161.8	0.7156	23.0025	17.6206	0.931	1	6.2659	4.8332	43.5909	24.7094	0.8972	0.9882	8.9976	6.8795	0.5278	1.0184	0.8672	0.1606	4.6023	0.6719	0.5106	0.469	0.1092	1.5294	0.2193	0.4576	0.4202	0.1092	1.121	0.1752	0.7822	0.6378	0.1092	4.6023	0.5718	0.4612	0.4688	-2.5051	2.1799	0.6528	0.3479	0.3218	-0.28	1.346	0.1909	0.3678	0.3357	0.1265	1.346	0.1915	0.4085	0.3689	-2.5051	2.1799	0.4968
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	851	1161.7	0.6722	23.6197	18.2706	0.8892	0.9994	6.957	4.4395	40.7655	24.3295	0.8654	0.9649	8.4696	6.2791	0.5793	1.0346	0.9899	0.0448	4.3002	0.5465	0.37	0.2982	-0.0597	1.2676	0.2601	0.3972	0.3094	-0.0597	1.3121	0.329	0.7428	0.6898	-0.0597	4.3002	0.5529	0.557	0.4863	-1.6254	2.0511	0.5688	0.3648	0.3032	-0.259	2.3764	0.3243	0.449	0.3862	0.0813	2.3764	0.3718	0.4726	0.388	-1.6254	2.3764	0.4854
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	866.01	1163.8	0.7691	19.67	16.3162	0.9285	1	5.6102	4.589	43.1801	24.2721	0.921	1	8.4168	6.8565	0.4555	1.251	1.1446	0.3718	4.3966	0.6908	0.5423	0.5111	0.209	1.1623	0.1728	0.4608	0.4518	0.209	0.8686	0.1244	0.8739	0.6434	0.209	4.3966	0.6028	0.5229	0.4248	-1.7778	2.2317	0.6595	0.38	0.38	-0.0259	0.6077	0.1137	0.3763	0.364	0.0906	0.5584	0.1019	0.4469	0.3895	-1.7778	2.2317	0.4627
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	628.89	1164.3	0.778	48.2853	26.1162	0.8896	1	10.1659	6.0833	98.107	38.1912	0.8452	1	15.2487	8.0762	0.4922	0.6268	0.6101	0.2657	1.2844	0.1695	0.3568	0.3242	0.1341	0.9717	0.1373	0.322	0.3131	0.1341	0.5866	0.0943	0.4918	0.45	0.1341	1.2844	0.205	0.2841	0.275	-0.0659	0.6006	0.0948	0.3197	0.3199	0.0777	0.5588	0.0703	0.3156	0.3143	0.2184	0.4346	0.0572	0.3019	0.3054	-0.0659	0.6006	0.0852
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	852.16	1167	0.6497	14.8686	17.7034	0.5962	0.8091	5.7404	4.6875	31.4839	24.4415	0.6623	0.8652	8.2017	6.3774	0.4723	0.8759	0.8955	0.0856	1.8456	0.2419	0.507	0.5709	-0.3809	1.0371	0.2655	0.5546	0.5753	0.0793	1.8456	0.3132	0.6856	0.6834	-0.3809	1.8456	0.3137	0.5402	0.519	-0.4009	2.4337	0.3382	0.5202	0.4429	0.0226	2.8375	0.5013	0.4151	0.4185	-0.4009	2.4337	0.4035	0.5299	0.4852	-0.4009	2.8375	0.4286
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	680.71	1166.6	0.6123	25.57	18.8675	0.9026	1	7.0107	4.655	57.5283	28.3004	0.9026	1	10.5168	6.981	0.4445	0.7612	0.637	-0.0698	3.7515	0.6689	0.3193	0.0935	-0.068	3.5409	0.6284	0.1443	0.0451	-0.068	1.501	0.3001	0.5117	0.2884	-0.0698	3.7515	0.6813	0.491	0.3376	-0.3833	2.3499	0.6116	0.1191	0.1385	-1.6851	0.5601	0.3087	0.1149	0.0246	-0.4091	0.5601	0.1855	0.281	0.2414	-1.6851	2.3499	0.4997
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1058	1168.1	0.6491	28.6055	19.7921	0.9176	1	7.1619	5.1224	64.3676	29.6885	0.9177	1	10.7426	7.6839	0.4444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	731.31	1168.4	0.6965	43.6157	28.1745	0.6905	0.9797	12.1447	4.6983	100.0198	42.1238	0.7083	1	18.0941	7.0482	0.4361	0.8929	0.8628	-0.0751	3.3656	0.5275	0.1733	0.1141	-0.0839	1.6054	0.2387	0.0842	0.0762	-0.0541	0.2723	0.0823	0.4925	0.287	-0.0839	3.3656	0.5318	0.4623	0.3362	-1.1341	2.2892	0.4827	0.2373	0.2299	-0.3219	0.6026	0.1206	0.2222	0.2251	0.0719	0.4407	0.08	0.3371	0.2681	-1.1341	2.2892	0.3516
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	858.15	1169.2	0.6416	19.1864	16.2504	0.913	1	5.9717	4.2112	41.3599	23.8219	0.9159	1	8.7486	6.3181	0.464	0.9978	0.8573	0.0841	4.0514	0.8189	0.6313	0.5044	-0.0046	2.8214	0.4805	0.4425	0.42	-0.0046	1.3262	0.2251	0.8101	0.6176	-0.0046	4.0514	0.6902	0.4013	0.3331	-1.0797	2.4787	0.5015	0.3494	0.2702	-0.3728	2.5277	0.3624	0.4003	0.2796	0.0383	2.5277	0.4244	0.3747	0.3121	-1.0797	2.5277	0.4353
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	634.04	1170.1	0.6427	39.8402	24.9726	0.8028	1	10.3114	5.2543	86.2861	36.7023	0.8049	0.9951	14.7743	7.8813	0.4617	0.9719	0.9488	0.236	2.5129	0.3974	0.5618	0.5183	0.0654	1.654	0.3137	0.4057	0.3611	0.0654	1.2933	0.2638	0.7508	0.6927	0.0654	2.5129	0.4091	0.4992	0.4175	-0.5959	2.1842	0.4254	0.3494	0.3358	0.0584	1.2651	0.1653	0.3021	0.3007	0.0584	0.5326	0.1115	0.4185	0.3709	-0.5959	2.1842	0.3216
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	864.62	1170.2	0.7294	19.9354	16.3687	0.935	1	5.6509	4.7205	41.5325	23.8529	0.9173	1	8.3065	6.617	0.4799	1.1688	1.149	0.4476	3.3701	0.4499	0.4864	0.3953	0.0887	1.7989	0.2785	0.3912	0.3613	0.0887	0.7867	0.1722	0.8092	0.6854	0.0887	3.3701	0.5025	0.3933	0.3831	-1.1989	1.9943	0.3442	0.3698	0.3775	-0.2331	0.7007	0.1316	0.3832	0.3773	0.087	0.5862	0.1115	0.3809	0.3776	-1.1989	1.9943	0.2547
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1087.6	1171	0.6434	17.7988	15.5859	0.9207	1	5.3043	4.7076	40.0621	23.3836	0.9207	1	7.9591	7.0625	0.4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1067.7	1171.1	0.6925	16.888	15.2445	0.9132	1	5.4341	4.0154	37.9894	22.8636	0.9132	1	8.1536	6.0207	0.4445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	851.32	1174.4	0.7589	24.5658	18.2692	0.9249	1	6.6127	5.1035	52.6277	26.8234	0.9192	0.9944	9.4754	7.5928	0.4668	1.0653	1.0408	0.4193	1.7049	0.254	0.4762	0.4284	0.0619	1.268	0.252	0.3823	0.3682	0.0619	1.268	0.2368	0.7457	0.715	0.0619	1.7049	0.3876	0.4164	0.3812	-0.1626	2.2821	0.2997	0.3517	0.3425	-0.0444	0.9563	0.1632	0.3718	0.3477	-0.0444	0.9563	0.169	0.3813	0.3494	-0.1626	2.2821	0.2373
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	1035.8	1174.9	0.5918	16.8447	15.1495	0.9223	1	5.1985	4.4623	37.8991	22.7231	0.9224	1	7.797	6.6951	0.4445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMU-1-Small-Region_2.svs	PathCellObject		PathAnnotationObject	Polygon	918.38	1175.3	0.6134	42.4792	26.6996	0.7488	1	11.3922	4.9731	95.6062	40.0546	0.7488	1	17.0905	7.4601	0.4443	1.3216	1.2378	0.1318	4.848	0.7907	0.7142	0.406	-0.1222	4.8342	0.9065	0.4714	0.2139	-0.0198	4.809	0.7929	0.9872	0.7355	-0.1222	4.848	0.9072	-0.3505	-0.3603	-2.9628	1.5697	0.5903	-0.145	-0.0976	-2.9748	0.9537	0.6176	-0.0384	-0.034	-2.9647	0.5861	0.5452	-0.2374	-0.2151	-2.9748	1.5697	0.6133
